,ID,Host Since,property_type,city_orig,state_orig,country_code,Country,Latitude,Longitude,postal_code,Geolocation,host_since_year,City,State,zip_latitude,zip_longitude
721,8802295,2015-10-09,Villa,Wien,Wien,AT,Austria,48.20963185998063,16.21079495855614,1140,"48.20963185998063, 16.21079495855614",2015.0,Mauerbach,Niederösterreich,48.2077,16.1754
722,8802295,2015-10-09,Villa,Wien,Wien,AT,Austria,48.20963185998063,16.21079495855614,1140,"48.20963185998063, 16.21079495855614",2015.0,Purkersdorf,Niederösterreich,48.2077,16.1754
723,226065,2011-09-19,House,Vienna,Vienna,AT,Austria,48.19642694360213,16.34864942975615,1060,"48.19642694360213, 16.34864942975615",2011.0,"Wien, Mariahilf",Wien,48.1952,16.3503
724,18473156,2017-04-13,House,Wien,Wien,AT,Austria,48.25598521963192,16.436135632727517,1220,"48.25598521963192, 16.436135632727517",2017.0,"Wien, Donaustadt",Wien,48.219,16.495
725,18210354,2015-06-15,Townhouse,Wien,Wien,AT,Austria,48.14297413010526,16.31392993657208,1230,"48.14297413010526, 16.31392993657208",2015.0,"Wien, Liesing",Wien,48.1433,16.2934
726,14480686,2016-08-11,Other,Wien,Wien,AT,Austria,48.1799694927641,16.322182051655865,1120,"48.1799694927641, 16.322182051655865",2016.0,"Wien, Meidling",Wien,48.1705,16.3223
727,15880807,2016-11-08,Condominium,Wien,Wien,AT,Austria,48.20154289178051,16.315960181960758,1150,"48.20154289178051, 16.315960181960758",2016.0,"Wien, Rudolfsheim-Fünfhaus",Wien,48.196,16.3183
728,16210956,2015-07-07,Serviced apartment,Wien,Wien,AT,Austria,48.20044704113421,16.332754847366996,1150,"48.200447041134204, 16.332754847366996",2015.0,"Wien, Rudolfsheim-Fünfhaus",Wien,48.196,16.3183
729,15013305,2014-08-28,Condominium,Wien,Wien,AT,Austria,48.18926445398712,16.36686887404367,1040,"48.18926445398712, 16.36686887404367",2014.0,"Wien, Wieden",Wien,48.192,16.3671
730,13735435,2012-06-20,Condominium,Wien,Wien,AT,Austria,48.21321943989168,16.34850246753166,1080,"48.21321943989168, 16.34850246753166",2012.0,"Wien, Josefstadt",Wien,48.2167,16.35
731,16762852,2017-01-13,Earth House,Wien,Wien,AT,Austria,48.1907344622289,16.329329036778766,1150,"48.1907344622289, 16.329329036778766",2017.0,"Wien, Rudolfsheim-Fünfhaus",Wien,48.196,16.3183
732,1694781,2013-09-20,Bed & Breakfast,Vienna,Vienna,AT,Austria,48.1818145108814,16.358904297498867,1050,"48.1818145108814, 16.358904297498867",2013.0,"Wien, Margareten",Wien,48.1865,16.3549
733,1457725,2013-07-16,Other,Volano,Trentino-Alto Adige/Südtirol,IT,Italy,45.91573206689781,11.061064754483082,38060,"45.91573206689781, 11.061064754483082",2013.0,Romagnano,Trentino-Alto Adige,46.0181,11.1056
734,3985863,2014-08-28,Chalet,Tonadico,Trentino-Alto Adige/South Tyrol,IT,Italy,46.197215094929405,11.86476348710626,38054,"46.197215094929405, 11.86476348710626",2014.0,Fiera Di Primiero,Trentino-Alto Adige,46.1762,11.8288
735,3985863,2014-08-28,Chalet,Tonadico,Trentino-Alto Adige/South Tyrol,IT,Italy,46.197215094929405,11.86476348710626,38054,"46.197215094929405, 11.86476348710626",2014.0,Transacqua,Trentino-Alto Adige,46.1737,11.8328
736,3985863,2014-08-28,Chalet,Tonadico,Trentino-Alto Adige/South Tyrol,IT,Italy,46.197215094929405,11.86476348710626,38054,"46.197215094929405, 11.86476348710626",2014.0,Tonadico,Trentino-Alto Adige,46.1811,11.8394
737,3985863,2014-08-28,Chalet,Tonadico,Trentino-Alto Adige/South Tyrol,IT,Italy,46.197215094929405,11.86476348710626,38054,"46.197215094929405, 11.86476348710626",2014.0,Siror,Trentino-Alto Adige,46.1878,11.8312
738,3985863,2014-08-28,Chalet,Tonadico,Trentino-Alto Adige/South Tyrol,IT,Italy,46.197215094929405,11.86476348710626,38054,"46.197215094929405, 11.86476348710626",2014.0,San Martino Di Castrozza,Trentino-Alto Adige,46.2667,11.8
739,12852458,2008-08-13,Apartment,Roma,Lazio,IT,Italy,41.86382264852605,12.46635379781966,00146,"41.86382264852605, 12.46635379781966",2008.0,Roma,Lazio,41.8919,12.5113
740,12336734,2008-08-13,Apartment,Roma,Lazio,IT,Italy,41.86471962277379,12.466769826556948,00146,"41.86471962277379, 12.466769826556947",2008.0,Roma,Lazio,41.8919,12.5113
741,6533666,2010-06-22,Tent,Roma,Lazio,IT,Italy,41.82694237664089,12.41325178129333,00148,"41.82694237664089, 12.41325178129333",2010.0,Borgata Corviale,Lazio,41.8919,12.5113
742,6533666,2010-06-22,Tent,Roma,Lazio,IT,Italy,41.82694237664089,12.41325178129333,00148,"41.82694237664089, 12.41325178129333",2010.0,Roma,Lazio,41.8919,12.5113
743,6533666,2010-06-22,Tent,Roma,Lazio,IT,Italy,41.82694237664089,12.41325178129333,00148,"41.82694237664089, 12.41325178129333",2010.0,Magliana Trullo,Lazio,41.8919,12.5113
744,2874044,2014-04-24,Villa,Rome,Lazio,IT,Italy,41.79025938651385,12.514197110169624,00134,"41.79025938651385, 12.514197110169624",2014.0,Castel Di Leva,Lazio,41.7766,12.5461
745,2874044,2014-04-24,Villa,Rome,Lazio,IT,Italy,41.79025938651385,12.514197110169624,00134,"41.79025938651385, 12.514197110169624",2014.0,Divino Amore,Lazio,41.7766,12.5461
746,2874044,2014-04-24,Villa,Rome,Lazio,IT,Italy,41.79025938651385,12.514197110169624,00134,"41.79025938651385, 12.514197110169624",2014.0,Roma,Lazio,41.8919,12.5113
747,11783634,2016-02-24,Condominium,Roma,Lazio,IT,Italy,41.82308351822644,12.510970391440528,00143,"41.82308351822644, 12.510970391440527",2016.0,Roma,Lazio,41.8919,12.5113
748,18186871,2017-04-12,Vacation home,Roma,Lazio,IT,Italy,41.897203894541505,12.455524479894631,00165,"41.897203894541505, 12.455524479894633",2017.0,Roma,Lazio,41.8919,12.5113
749,18220206,2017-04-14,Serviced apartment,Roma,Lazio,IT,Italy,41.91086106698524,12.445507915383423,00136,"41.91086106698524, 12.445507915383423",2017.0,Roma,Lazio,41.8919,12.5113
750,12068662,2014-11-30,Townhouse,Valle Muricana,Lazio,IT,Italy,42.039509250681775,12.467485963985794,00188,"42.039509250681775, 12.467485963985794",2014.0,Roma,Lazio,41.8919,12.5113
751,12068662,2014-11-30,Townhouse,Valle Muricana,Lazio,IT,Italy,42.039509250681775,12.467485963985794,00188,"42.039509250681775, 12.467485963985794",2014.0,Prima Porta,Lazio,42,12.4833
752,9244633,2015-10-30,Other,Roma,Lazio,IT,Italy,41.87935247457571,12.565080547814707,00172,"41.87935247457571, 12.565080547814707",2015.0,Roma,Lazio,41.8919,12.5113
753,7855216,2013-10-27,Loft,Roma,Lazio,IT,Italy,41.91598080341617,12.49661144079512,00198,"41.91598080341617, 12.49661144079512",2013.0,Roma,Lazio,41.8919,12.5113
754,1789491,2011-10-27,Villa,Roma,Lazio,IT,Italy,41.945734507062646,12.439196450921056,00135,"41.945734507062646, 12.439196450921056",2011.0,Roma,Lazio,41.8919,12.5113
755,1789491,2011-10-27,Villa,Roma,Lazio,IT,Italy,41.945734507062646,12.439196450921056,00135,"41.945734507062646, 12.439196450921056",2011.0,Borgata Ottavia,Lazio,41.9376,12.4557
756,1789491,2011-10-27,Villa,Roma,Lazio,IT,Italy,41.945734507062646,12.439196450921056,00135,"41.945734507062646, 12.439196450921056",2011.0,La Giustiniana,Lazio,41.9833,12.4
757,15226502,2014-09-23,Camper/RV,Roma,Lazio,IT,Italy,41.86700079840488,12.535371041946476,00179,"41.86700079840488, 12.535371041946476",2014.0,Roma,Lazio,41.8919,12.5113
758,831224,2012-02-27,Loft,Roma,Lazio,IT,Italy,41.87327882137087,12.595275899025472,00169,"41.87327882137087, 12.595275899025472",2012.0,Torre Spaccata,Lazio,41.8919,12.5113
759,831224,2012-02-27,Loft,Roma,Lazio,IT,Italy,41.87327882137087,12.595275899025472,00169,"41.87327882137087, 12.595275899025472",2012.0,Roma,Lazio,41.8919,12.5113
760,16449762,2016-11-21,Hostel,Roma,Lazio,IT,Italy,41.86963485928879,12.48478094587335,00154,"41.86963485928879, 12.48478094587335",2016.0,Roma,Lazio,41.8919,12.5113
761,1290508,2011-06-04,Cabin,Rome,Lazio,IT,Italy,41.88086265068503,12.483139194120264,00153,"41.88086265068503, 12.483139194120263",2011.0,Roma,Lazio,41.8919,12.5113
762,13041020,2014-05-28,Dorm,Roma,Lazio,IT,Italy,41.9044507826024,12.504914092572047,00185,"41.9044507826024, 12.504914092572047",2014.0,Roma,Lazio,41.8919,12.5113
763,16751898,2016-10-05,Boutique hotel,Roma,Lazio,IT,Italy,41.877129903559826,12.488653439922633,00153,"41.877129903559826, 12.488653439922631",2016.0,Roma,Lazio,41.8919,12.5113
764,303749,2012-01-03,Cabin,Rome,Lazio,IT,Italy,41.880708115384486,12.4827594383562,00153,"41.880708115384486, 12.482759438356199",2012.0,Roma,Lazio,41.8919,12.5113
765,1435089,2009-06-26,Apartment,Venice,Veneto,IT,Italy,45.44085371488044,12.325687804970835,30135,"45.44085371488044, 12.325687804970835",2009.0,Santa Croce,Veneto,45.4397,12.3184
766,1435089,2009-06-26,Apartment,Venice,Veneto,IT,Italy,45.44085371488044,12.325687804970835,30135,"45.44085371488044, 12.325687804970835",2009.0,Venezia,Veneto,45.4371,12.3327
767,15981022,2016-11-14,Hostel,Venezia,Veneto,IT,Italy,45.43078337126631,12.331613770846438,30123,"45.43078337126631, 12.331613770846438",2016.0,Dorsoduro,Veneto,45.4313,12.3254
768,15981022,2016-11-14,Hostel,Venezia,Veneto,IT,Italy,45.43078337126631,12.331613770846438,30123,"45.43078337126631, 12.331613770846438",2016.0,Venezia,Veneto,45.4371,12.3327
769,2688201,2013-11-06,Dorm,Vienna,Vienna,AT,Austria,48.236707051514365,16.353029242270775,1190,"48.236707051514365, 16.353029242270775",2013.0,"Wien, Döbling",Wien,48.2591,16.3339
770,6829110,2013-11-15,Condominium,Wien,Wien,AT,Austria,48.219925945403865,16.341888368641925,1180,"48.219925945403865, 16.341888368641925",2013.0,"Wien, Währing",Wien,48.2356,16.3193
771,12119687,2015-06-09,Loft,Wien,Wien,AT,Austria,48.20785016730747,16.327552004039823,1160,"48.20785016730747, 16.327552004039823",2015.0,"Wien, Ottakring",Wien,48.2167,16.3
772,16346973,2015-07-16,Condominium,Wien,Wien,AT,Austria,48.21180773921131,16.30683214113519,1160,"48.21180773921131, 16.30683214113519",2015.0,"Wien, Ottakring",Wien,48.2167,16.3
773,18064586,2016-07-24,Condominium,Wien,Wien,AT,Austria,48.206371572233216,16.329062046532783,1160,"48.206371572233216, 16.329062046532783",2016.0,"Wien, Ottakring",Wien,48.2167,16.3
774,6751868,2015-06-09,Loft,Wien,Wien,AT,Austria,48.20731122850734,16.328682165179437,1160,"48.20731122850734, 16.328682165179437",2015.0,"Wien, Ottakring",Wien,48.2167,16.3
775,1286735,2012-11-05,Dorm,Rome,Lazio,IT,Italy,41.89989065098715,12.502314756299205,00185,"41.89989065098715, 12.502314756299205",2012.0,Roma,Lazio,41.8919,12.5113
776,1835941,2013-10-23,Dorm,Rome,Lazio,IT,Italy,41.89656167389713,12.50183213435736,00185,"41.89656167389713, 12.501832134357361",2013.0,Roma,Lazio,41.8919,12.5113
777,7253091,2015-06-19,Townhouse,Paris,Île-de-France,FR,France,48.87215372124064,2.386748870475546,75020,"48.872153721240636, 2.386748870475546",2015.0,Paris 20,Île-de-France,48.8646,2.3984
778,6605806,2015-05-30,Dorm,Paris,Île-de-France,FR,France,48.87157124106603,2.3172653065891406,75008,"48.87157124106603, 2.3172653065891406",2015.0,Paris,Île-de-France,48.8534,2.3488
779,6605806,2015-05-30,Dorm,Paris,Île-de-France,FR,France,48.87157124106603,2.3172653065891406,75008,"48.87157124106603, 2.3172653065891406",2015.0,Paris 08,Île-de-France,48.8763,2.3183
780,17995415,2017-03-31,House,巴黎,法兰西岛,FR,France,48.8501859288283,2.346359385209303,75005,"48.8501859288283, 2.346359385209303",2017.0,Paris 05,Île-de-France,48.8448,2.3471
781,11366102,2012-07-07,Guesthouse,Paris,Île-de-France,FR,France,48.86308595129454,2.3704885055069926,75011,"48.86308595129454, 2.3704885055069926",2012.0,Paris,Île-de-France,48.8534,2.3488
782,11366102,2012-07-07,Guesthouse,Paris,Île-de-France,FR,France,48.86308595129454,2.3704885055069926,75011,"48.86308595129454, 2.3704885055069926",2012.0,Paris 11,Île-de-France,48.8574,2.3795
783,1079381,2010-07-27,Cabin,Paris,Île-de-France,FR,France,48.869833753442634,2.3609389544105746,75010,"48.869833753442634, 2.3609389544105746",2010.0,Paris,Île-de-France,48.8534,2.3488
784,1079381,2010-07-27,Cabin,Paris,Île-de-France,FR,France,48.869833753442634,2.3609389544105746,75010,"48.869833753442634, 2.3609389544105746",2010.0,Paris 10,Île-de-France,48.8709,2.3561
785,1600138,2013-08-30,Boat,Paris,Île-de-France,FR,France,48.84286383961428,2.365911380737725,75013,"48.84286383961428, 2.3659113807377246",2013.0,Paris,Île-de-France,48.8534,2.3488
786,1600138,2013-08-30,Boat,Paris,Île-de-France,FR,France,48.84286383961428,2.365911380737725,75013,"48.84286383961428, 2.3659113807377246",2013.0,Paris 13,Île-de-France,48.8322,2.3561
787,16524183,2016-12-27,Hostel,Paris,Île-de-France,FR,France,48.87991807593944,2.350641285593638,75010,"48.87991807593944, 2.350641285593638",2016.0,Paris,Île-de-France,48.8534,2.3488
788,17699466,2016-03-21,Timeshare,,Île-de-France,FR,France,48.8312033491784,2.2827375412506057,75015,"48.8312033491784, 2.2827375412506057",2016.0,Paris,Île-de-France,48.8534,2.3488
789,17699466,2016-03-21,Timeshare,,Île-de-France,FR,France,48.8312033491784,2.2827375412506057,75015,"48.8312033491784, 2.2827375412506057",2016.0,Paris 15,Île-de-France,48.8412,2.3003
790,8777745,2014-09-21,Townhouse,Paris,Île-de-France,FR,France,48.83626199541925,2.3258898636908056,75014,"48.83626199541925, 2.3258898636908056",2014.0,Paris,Île-de-France,48.8534,2.3488
791,15091787,2012-12-28,Condominium,Paris,Île-de-France,FR,France,48.84425101840726,2.4129699269827016,75012,"48.84425101840726, 2.4129699269827016",2012.0,Paris,Île-de-France,48.8534,2.3488
792,16730924,2013-05-28,Other,Paris,Île-de-France,FR,France,48.879641651678185,2.349665839601978,75010,"48.879641651678185, 2.349665839601978",2013.0,Paris,Île-de-France,48.8534,2.3488
793,7861562,2015-08-14,Guesthouse,Paris,Île-de-France,FR,France,48.88487219169389,2.318748716036389,75017,"48.88487219169389, 2.318748716036389",2015.0,Paris,Île-de-France,48.8534,2.3488
794,7861562,2015-08-14,Guesthouse,Paris,Île-de-France,FR,France,48.88487219169389,2.318748716036389,75017,"48.88487219169389, 2.318748716036389",2015.0,Paris 17,Île-de-France,48.8835,2.3219
795,17018928,2017-01-05,Bed & Breakfast,Paris-9E-Arrondissement,Île-de-France,FR,France,48.87356421237203,2.345033666149728,75009,"48.87356421237203, 2.345033666149728",2017.0,Paris 09,Île-de-France,48.8718,2.3399
796,17018928,2017-01-05,Bed & Breakfast,Paris-9E-Arrondissement,Île-de-France,FR,France,48.87356421237203,2.345033666149728,75009,"48.87356421237203, 2.345033666149728",2017.0,Paris,Île-de-France,48.8534,2.3488
797,18041095,2017-04-03,Boutique hotel,Roma,Lazio,IT,Italy,41.90203201610446,12.48910992215371,00187,"41.90203201610446, 12.48910992215371",2017.0,Roma,Lazio,41.8919,12.5113
798,18319473,2013-05-22,Loft,Roma,Lazio,IT,Italy,41.89670096151589,12.492703597708395,00184,"41.89670096151589, 12.492703597708395",2013.0,Roma,Lazio,41.8919,12.5113
799,3212654,2009-05-12,Apartment,Rome,Lazio,IT,Italy,41.91535337735799,12.46059743800132,00195,"41.91535337735799, 12.460597438001319",2009.0,Roma,Lazio,41.8919,12.5113
800,16877027,2017-01-21,Serviced apartment,Roma,Lazio,IT,Italy,41.88489903068047,12.498427387533267,00184,"41.88489903068047, 12.498427387533267",2017.0,Roma,Lazio,41.8919,12.5113
801,18146336,2017-04-10,Vacation home,Roma,Lazio,IT,Italy,41.90110687206231,12.4807408460666,00187,"41.90110687206231, 12.4807408460666",2017.0,Roma,Lazio,41.8919,12.5113
802,4443074,2012-09-29,Boutique hotel,Roma,Lazio,IT,Italy,41.90605676385613,12.456932360637412,00192,"41.90605676385613, 12.456932360637413",2012.0,Roma,Lazio,41.8919,12.5113
803,18324591,2017-04-20,Townhouse,Roma,Lazio,IT,Italy,42.01178998676222,12.519241361071693,00138,"42.01178998676222, 12.519241361071693",2017.0,Roma,Lazio,41.8919,12.5113
804,18324591,2017-04-20,Townhouse,Roma,Lazio,IT,Italy,42.01178998676222,12.519241361071693,00138,"42.01178998676222, 12.519241361071693",2017.0,Borgata Fidene,Lazio,41.9751,12.5149
805,18324591,2017-04-20,Townhouse,Roma,Lazio,IT,Italy,42.01178998676222,12.519241361071693,00138,"42.01178998676222, 12.519241361071693",2017.0,Marcigliana,Lazio,42.0167,12.5167
806,18324591,2017-04-20,Townhouse,Roma,Lazio,IT,Italy,42.01178998676222,12.519241361071693,00138,"42.01178998676222, 12.519241361071693",2017.0,Castel Giubileo,Lazio,41.9751,12.5149
807,18324591,2017-04-20,Townhouse,Roma,Lazio,IT,Italy,42.01178998676222,12.519241361071693,00138,"42.01178998676222, 12.519241361071693",2017.0,Settebagni,Lazio,42.0167,12.5167
808,29902,2010-05-20,Villa,Rome,Lazio,IT,Italy,41.786282015436235,12.535186245526477,00134,"41.786282015436235, 12.535186245526475",2010.0,Castel Di Leva,Lazio,41.7766,12.5461
809,29902,2010-05-20,Villa,Rome,Lazio,IT,Italy,41.786282015436235,12.535186245526477,00134,"41.786282015436235, 12.535186245526475",2010.0,Divino Amore,Lazio,41.7766,12.5461
810,29902,2010-05-20,Villa,Rome,Lazio,IT,Italy,41.786282015436235,12.535186245526477,00134,"41.786282015436235, 12.535186245526475",2010.0,Roma,Lazio,41.8919,12.5113
811,11209271,2014-12-15,Boat,Ostia,Lazio,IT,Italy,41.74527596632641,12.255241015387789,00121,"41.74527596632641, 12.255241015387787",2014.0,Lido Di Ostia Ponente,Lazio,41.7321,12.2765
812,11209271,2014-12-15,Boat,Ostia,Lazio,IT,Italy,41.74527596632641,12.255241015387789,00121,"41.74527596632641, 12.255241015387787",2014.0,Roma,Lazio,41.8919,12.5113
813,7321183,2015-07-13,Castle,Roma,Lazio,IT,Italy,41.900853844587594,12.51391483257454,00185,"41.900853844587594, 12.51391483257454",2015.0,Roma,Lazio,41.8919,12.5113
814,16503168,2014-07-30,Villa,Roma,Lazio,IT,Italy,41.908851085927296,12.522020179612507,00162,"41.908851085927296, 12.522020179612507",2014.0,Roma,Lazio,41.8919,12.5113
815,17459261,2015-09-04,Timeshare,Roma,Lazio,IT,Italy,41.91995053123618,12.43577896087506,00136,"41.91995053123618, 12.43577896087506",2015.0,Roma,Lazio,41.8919,12.5113
816,17838446,2017-03-22,Villa,Roma,Lazio,IT,Italy,41.89060044799021,12.407130238656876,00165,"41.89060044799021, 12.407130238656876",2017.0,Roma,Lazio,41.8919,12.5113
817,14086801,2016-07-19,Guesthouse,Roma,,IT,Italy,41.99644925445921,12.390794243554788,00123,"41.99644925445921, 12.390794243554787",2016.0,La Storta,Lazio,42,12.3833
818,14086801,2016-07-19,Guesthouse,Roma,,IT,Italy,41.99644925445921,12.390794243554788,00123,"41.99644925445921, 12.390794243554787",2016.0,Roma,Lazio,41.8919,12.5113
819,14086801,2016-07-19,Guesthouse,Roma,,IT,Italy,41.99644925445921,12.390794243554788,00123,"41.99644925445921, 12.390794243554787",2016.0,Isola Farnese,Lazio,42.0191,12.3928
820,4124297,2014-09-16,Condominium,Roma,Lazio,IT,Italy,41.897829234535344,12.430220007303726,00165,"41.897829234535344, 12.430220007303726",2014.0,Roma,Lazio,41.8919,12.5113
821,15119905,2010-07-07,House,Roma,Lazio,IT,Italy,41.88968191149613,12.435505313923136,00165,"41.88968191149613, 12.435505313923137",2010.0,Roma,Lazio,41.8919,12.5113
822,13098463,2008-08-13,Apartment,Roma,Lazio,IT,Italy,41.84896618420099,12.450154214388142,00149,"41.84896618420099, 12.450154214388142",2008.0,Roma,Lazio,41.8919,12.5113
823,17888708,2017-03-25,Condominium,Roma,Lazio,IT,Italy,41.85883680899232,12.459352946059989,00149,"41.85883680899232, 12.459352946059987",2017.0,Roma,Lazio,41.8919,12.5113
824,15260953,2010-06-22,Other,Roma,Lazio,IT,Italy,41.82777961834863,12.415443405474994,00148,"41.82777961834863, 12.415443405474994",2010.0,Borgata Corviale,Lazio,41.8919,12.5113
825,15260953,2010-06-22,Other,Roma,Lazio,IT,Italy,41.82777961834863,12.415443405474994,00148,"41.82777961834863, 12.415443405474994",2010.0,Roma,Lazio,41.8919,12.5113
826,15260953,2010-06-22,Other,Roma,Lazio,IT,Italy,41.82777961834863,12.415443405474994,00148,"41.82777961834863, 12.415443405474994",2010.0,Magliana Trullo,Lazio,41.8919,12.5113
827,16612804,2011-06-26,Boutique hotel,Roma,Lazio,IT,Italy,41.90283362451698,12.5044748257235,00185,"41.90283362451698, 12.504474825723499",2011.0,Roma,Lazio,41.8919,12.5113
828,15883,2009-12-11,Bed & Breakfast,Vienna,Vienna,AT,Austria,48.241436272861215,16.42811755135127,1220,"48.241436272861215, 16.42811755135127",2009.0,"Wien, Donaustadt",Wien,48.219,16.495
829,18290473,2015-07-12,Condominium,Wien,Wien,AT,Austria,48.19306045327634,16.346126761612073,1060,"48.19306045327634, 16.346126761612073",2015.0,"Wien, Mariahilf",Wien,48.1952,16.3503
830,12979399,2015-06-04,Loft,Wien,Wien,AT,Austria,48.193213526979974,16.353482557085044,1060,"48.193213526979974, 16.353482557085044",2015.0,"Wien, Mariahilf",Wien,48.1952,16.3503
831,17181623,2015-12-15,Loft,Wien,Wien,AT,Austria,48.22935861643312,16.37931640845836,1200,"48.22935861643312, 16.37931640845836",2015.0,"Wien, Brigittenau",Wien,48.2402,16.3773
832,13511705,2013-08-28,House,Wien,Wien,AT,Austria,48.17302340114303,16.28665775486398,1130,"48.17302340114303, 16.28665775486398",2013.0,"Wien, Hietzing",Wien,48.1773,16.2456
833,9465304,2015-11-15,Condominium,Wien,Wien,AT,Austria,48.18522057738221,16.283288222818772,1130,"48.18522057738221, 16.283288222818772",2015.0,"Wien, Hietzing",Wien,48.1773,16.2456
834,18055667,2013-04-02,Condominium,Wien,Wien,AT,Austria,48.17114149779107,16.30542665042023,1120,"48.171141497791076, 16.30542665042023",2013.0,"Wien, Meidling",Wien,48.1705,16.3223
835,18608895,2012-11-05,Condominium,Wien,Wien,AT,Austria,48.20796731542472,16.34875054667841,1080,"48.20796731542472, 16.34875054667841",2012.0,"Wien, Josefstadt",Wien,48.2167,16.35
836,16432592,2016-12-19,Boutique hotel,Wien,Wien,AT,Austria,48.18442840690023,16.35645253243995,1050,"48.18442840690023, 16.35645253243995",2016.0,"Wien, Margareten",Wien,48.1865,16.3549
837,6491908,2014-08-19,Castle,Riva del Garda,Trentino-Alto Adige,IT,Italy,45.90929046386481,10.852680041384437,38066,"45.90929046386481, 10.852680041384435",2014.0,Varone,Trentino-Alto Adige,45.9088,10.8419
838,6491908,2014-08-19,Castle,Riva del Garda,Trentino-Alto Adige,IT,Italy,45.90929046386481,10.852680041384437,38066,"45.90929046386481, 10.852680041384435",2014.0,Riva Del Garda,Trentino-Alto Adige,45.8858,10.8412
839,4644029,2014-11-22,Cabin,Bellamonte Predazzo,Trentino-Alto Adige,IT,Italy,46.31240607895306,11.662959138914374,38037,"46.31240607895306, 11.662959138914374",2014.0,Bellamonte,Trentino-Alto Adige,46.3132,11.6625
840,4644029,2014-11-22,Cabin,Bellamonte Predazzo,Trentino-Alto Adige,IT,Italy,46.31240607895306,11.662959138914374,38037,"46.31240607895306, 11.662959138914374",2014.0,Predazzo,Trentino-Alto Adige,46.3114,11.5996
841,4644029,2014-11-22,Cabin,Bellamonte Predazzo,Trentino-Alto Adige,IT,Italy,46.31240607895306,11.662959138914374,38037,"46.31240607895306, 11.662959138914374",2014.0,Paneveggio,Trentino-Alto Adige,46.3,11.7333
842,4644029,2014-11-22,Cabin,Bellamonte Predazzo,Trentino-Alto Adige,IT,Italy,46.31240607895306,11.662959138914374,38037,"46.31240607895306, 11.662959138914374",2014.0,Passo Rolle,Trentino-Alto Adige,46.2963,11.7864
843,6653008,2014-07-31,Condominium,Trento,Trentino-Alto Adige,IT,Italy,46.086673149200365,11.119115055311548,38121,"46.086673149200365, 11.119115055311548",2014.0,Trento,Trentino-Alto Adige,46.0679,11.1211
844,14013410,2014-09-05,Condominium,Lido,Veneto,IT,Italy,45.38309973937142,12.348070402846014,30126,"45.38309973937142, 12.348070402846014",2014.0,Busetti,Veneto,45.3766,12.3342
845,8278128,2015-09-08,Other,Wien,Wien,AT,Austria,48.24595973583228,16.29589979219927,1180,"48.24595973583228, 16.29589979219927",2015.0,"Wien, Währing",Wien,48.2356,16.3193
846,18086628,2017-04-06,In-law,Venezia,Veneto,IT,Italy,45.44342205785214,12.335211507257316,30123,"45.44342205785214, 12.335211507257315",2017.0,Dorsoduro,Veneto,45.4313,12.3254
847,18086628,2017-04-06,In-law,Venezia,Veneto,IT,Italy,45.44342205785214,12.335211507257316,30123,"45.44342205785214, 12.335211507257315",2017.0,Venezia,Veneto,45.4371,12.3327
848,2433113,2014-02-21,Other,Venice,Veneto,IT,Italy,45.43714266919002,12.337236358663713,30121,"45.43714266919002, 12.337236358663711",2014.0,Cannaregio,Veneto,45.4453,12.3326
849,2433113,2014-02-21,Other,Venice,Veneto,IT,Italy,45.43714266919002,12.337236358663713,30121,"45.43714266919002, 12.337236358663711",2014.0,Venezia,Veneto,45.4371,12.3327
850,16809791,2017-01-15,Timeshare,Venezia,Veneto,IT,Italy,45.43257541836019,12.32982966611278,30100,"45.43257541836019, 12.329829666112781",2017.0,Venezia,Veneto,45.4371,12.3327
851,14941936,2016-09-07,Condominium,Wien,Wien,AT,Austria,48.20527079204009,16.39232383287886,1030,"48.20527079204009, 16.39232383287886",2016.0,"Wien, Landstraße",Wien,48.1981,16.3948
852,12314721,2009-12-11,Apartment,Wien,Wien,AT,Austria,48.22196396914435,16.403556519205058,1020,"48.22196396914435, 16.403556519205058",2009.0,"Wien, Leopoldstadt",Wien,48.2167,16.4
853,18552801,2016-05-12,Vacation home,Roma,Lazio,IT,Italy,41.89493475097337,12.470427323686067,00186,"41.89493475097337, 12.470427323686069",2016.0,Roma,Lazio,41.8919,12.5113
854,16278465,2014-10-09,Hostel,Roma,Lazio,IT,Italy,41.90083122593211,12.493695430744998,00184,"41.90083122593211, 12.493695430744998",2014.0,Roma,Lazio,41.8919,12.5113
855,3694195,2013-12-16,Loft,Rome,Lazio,IT,Italy,41.8955426738329,12.470663988045189,00186,"41.8955426738329, 12.470663988045189",2013.0,Roma,Lazio,41.8919,12.5113
856,9428464,2015-11-12,Guesthouse,Roma,Lazio,IT,Italy,41.90150782704119,12.506646220391064,00185,"41.90150782704119, 12.506646220391064",2015.0,Roma,Lazio,41.8919,12.5113
857,17102360,2015-04-30,Boutique hotel,Roma,Lazio,IT,Italy,41.90977401043922,12.461074426725222,00192,"41.90977401043922, 12.461074426725222",2015.0,Roma,Lazio,41.8919,12.5113
858,18586682,2015-05-14,Vacation home,Roma,Lazio,IT,Italy,41.90263864356902,12.4470248131206,00165,"41.90263864356902, 12.447024813120601",2015.0,Roma,Lazio,41.8919,12.5113
859,1106705,2013-04-21,Bed & Breakfast,Wien,Wien,AT,Austria,48.214795980863514,16.366729291482216,1010,"48.214795980863514, 16.366729291482216",2013.0,"Wien, Innere Stadt",Wien,48.2077,16.3705
